,가게명,nickname,content,date,visit
2921,정릉동 대한냉면,17s****,^^,23.11.19.일,2번째 방문
2922,정릉동 대한냉면,abcchocolate,비빔냉면이랑 돈까스 진짜 너무 맛있게 잘먹었습니다. 냉면집인데 돈까스도 엄청나게 맛있어요!!! 두께가 정말 두툼하고 고기도 좋은 품질로 쓰시는거 같아요! 다음에도 이조합으로 시켜먹을겁니다^__^,23.11.1.수,1번째 방문
2923,정릉동 대한냉면,Zerokong,,23.9.13.수,1번째 방문
2924,정릉동 대한냉면,17s****,^^,23.9.3.일,1번째 방문
2925,정릉동 대한냉면,fpvocalist,굳,23.8.23.수,3번째 방문
2926,정릉동 대한냉면,zza****,시켜먹었는데 맛있네요. 돈가스 최고,23.8.12.토,1번째 방문
2927,정릉동 대한냉면,bluekihun,무더운 날씨에 냉면이 땡겨 바로 주문했습니다.자극적이지만 적당히 단맛에 시원한 육수에 비빔냉면을 조금씩 풀어 갈비만두와 왕만두를 손에 쥐고 먹으면 이게 피서지요. 어제 휴가 다녀왔는데 휴가 때 먹었던 음식보다 냉면이 더 맛있었던 것 같음.,23.7.21.금,1번째 방문
2928,정릉동 대한냉면,yl****,양도 많고 냉면이 맛있어요,23.7.1.토,1번째 방문
2929,정릉동 대한냉면,now27,좋아요,23.5.23.화,3번째 방문
2930,정릉동 대한냉면,sjshin4061,맛있어요,23.5.14.일,1번째 방문
2931,정릉동 대한냉면,now27,맛있어요,23.4.24.월,2번째 방문
2932,정릉동 대한냉면,h03****,냉면이 맛있어요,23.4.22.토,2번째 방문
2933,정릉동 대한냉면,sisnai,,23.4.8.토,1번째 방문
2934,정릉동 대한냉면,shm****,괜찮아요,23.4.1.토,4번째 방문
2935,정릉동 대한냉면,혜빵68,존맛,23.3.26.일,2번째 방문
2936,정릉동 대한냉면,혜빵68,조,23.3.21.화,1번째 방문
2937,정릉동 대한냉면,dbs****,굿,23.3.11.토,1번째 방문
2938,정릉동 대한냉면,gre****,맛있어요,23.3.5.일,3번째 방문
2939,정릉동 대한냉면,yrc****,굿,23.3.4.토,2번째 방문
2940,정릉동 대한냉면,red****,국물  굿,23.2.11.토,5번째 방문
2941,정릉동 대한냉면,red****,소스 맛이  특별해요,23.2.5.일,4번째 방문
2942,정릉동 대한냉면,chso729141,굿,23.1.30.월,1번째 방문
2943,정릉동 대한냉면,red****,^^굿,23.1.21.토,3번째 방문
2944,정릉동 대한냉면,red****,재료가 신선하고  씹는  맛이  그대로  느껴져요,23.1.14.토,2번째 방문
2945,정릉동 대한냉면,red****,냉면 육수가 너무  맛있고  끝맛이  개운해요,23.1.6.금,1번째 방문
2946,정릉동 대한냉면,맛있는고5,냉면집인데 돈가쓰 맛집입니다^^,22.12.18.일,1번째 방문
2947,정릉동 대한냉면,유 찌,완전 맛있음!,22.12.13.화,1번째 방문
2948,정릉동 대한냉면,러빠,맛있어요,22.12.10.토,4번째 방문
2949,정릉동 대한냉면,gre****,굿,22.11.23.수,2번째 방문
2950,정릉동 대한냉면,my_****,냉면이 제 스타일이예요♡♡,22.9.18.일,1번째 방문
2951,정릉동 대한냉면,so****,좋아요,22.9.9.금,1번째 방문
2952,정릉동 대한냉면,fpvocalist,굳,22.8.14.일,2번째 방문
2953,정릉동 대한냉면,mye****,굿,22.8.6.토,1번째 방문
2954,정릉동 대한냉면,뭐먹지가제일어려워,물냉 비냉 모두 맛있어요! 배달도 빨라용:),22.8.1.월,1번째 방문
2955,정릉동 대한냉면,샌안토니오장미,넘 맛있어요~,22.7.30.토,1번째 방문
2956,정릉동 대한냉면,dla****,굿,22.7.30.토,1번째 방문
2957,정릉동 대한냉면,lek****,좋아요,22.7.19.화,1번째 방문
2958,정릉동 대한냉면,kh9****,돈까스가 도톰하고 냉면도 매콤하니 맛있어요,22.7.15.금,1번째 방문
2959,정릉동 대한냉면,ksh****,물냉 함박 최고 ㅎㅎ,22.7.4.월,1번째 방문
2960,정릉동 대한냉면,now27,맛있어요,22.7.1.금,1번째 방문
2961,정릉동 대한냉면,mj****,굿,22.6.30.목,1번째 방문
2962,정릉동 대한냉면,newlike7,배달시켰는덱안풀고 넘잘먹었어요돈까스넘굿굿,22.6.19.일,3번째 방문
2963,정릉동 대한냉면,gre****,굿,22.6.12.일,1번째 방문
2964,정릉동 대한냉면,카시아966,매운 비빔 완전 매콤 장난아닙니다! 맛잇어요 ㅎㅎ단지 곱빼기 시켰는데 곱빼기로 온건지 모르겟더라구요..표시가 안되어있고 양이 이게 곱배기 양인가...살짝..다음부터 표시라도 해주셨음합니다!,22.6.6.월,1번째 방문
2965,정릉동 대한냉면,shm****,맛있어요,22.5.15.일,3번째 방문
2966,정릉동 대한냉면,fpvocalist,굳,22.5.12.목,1번째 방문
2967,정릉동 대한냉면,수미맘56,맛나요,22.5.5.목,1번째 방문
2968,정릉동 대한냉면,meezzang,가성비좋아요,22.5.5.목,1번째 방문
2969,정릉동 대한냉면,길모퉁이 언덕,맛있어요,22.5.2.월,1번째 방문
2970,정릉동 대한냉면,Djaak,좋아요,22.4.28.목,2번째 방문
2971,정릉동 대한냉면,Jj478,사장님이 너무 친절하시고 맛있어요!냉면도 맛있고 떡갈비도 너무 맛있어요~,22.4.19.화,1번째 방문
2972,정릉동 대한냉면,newlike7,음식넘맛있고 빠르게나와서굿굿,22.4.15.금,2번째 방문
2973,정릉동 대한냉면,shm****,맛있어여,22.3.30.수,2번째 방문
2974,정릉동 대한냉면,Djaak,좋아요,22.3.29.화,1번째 방문
2975,정릉동 대한냉면,햐12,굿,22.3.20.일,1번째 방문
2976,정릉동 대한냉면,shm****,아주 맛있네요.,22.3.11.금,1번째 방문
2977,정릉동 대한냉면,newlike7,음식맛있어요,22.3.9.수,1번째 방문
2978,정릉동 더로스팅,a0814,2층에 올라갔다가 도서관 분위기라 1층으로 내려와 차 마셨어요. ^^,3.21.금,4번째 방문
2979,정릉동 더로스팅,Signde,불친절합니다..,2.24.월,1번째 방문
2980,정릉동 더로스팅,쯔으노,"카푸치노 시켰는데 크림이 정말 쫀쫀하고 부드럽네요 직원분도 친절하셔요🌸 잔잔한 음악도 좋구,, 햇살이 참 예쁜 카페입니다:)",2.1.토,1번째 방문
2981,정릉동 더로스팅,호두밤호두,제일 좋아하는 카페☺️☺️,1.17.금,1번째 방문
2982,정릉동 더로스팅,진격씨,친구랑  저녁을  먹고 조용한  카페를  찾다  들어간곳.이름처럼 로스팅을 직접해서  다양한 종류 원두도  팔더라구요.저녁엔  커피를  안  마셔  오늘은  못 마셨지만  다음에 가게되면   아메리카노를  마셔봐야겠어요,1.8.수,1번째 방문
2983,정릉동 더로스팅,hee1755,음료 시킬 때마다 초콜릿 주시는 게 별거 아닐 수 있어도 너무 좋아요! 특히 커피 시키는 분들한테 더 좋을 듯ㅇㅇ저는 여기 올 때마다 항상 말차라떼만 먹는데 그만큼 맛있답니당ㅋㅋㅋㅋㅋ남자 사장님은 친절하시구 저녁쯤 여자 직원분들은 쏘쏘...리뷰는 처음 남기는데 정릉에서 가기 좋은 유일한 카페라고 할 수 있을 듯합니당(근데 중간에 화장싱 물 청소하시고 나면 항상 변기 커버에 물 다 묻어 있어서 이용하기가 불편해요.....ㅠㅠ힝),24.12.13.금,1번째 방문
2984,정릉동 더로스팅,kyingsun65,맛난커피 잘 마셨습니다,24.10.21.월,1번째 방문
2985,정릉동 더로스팅,a0814,매장이 3층까지 있어 대화하기 좋은 곳입니다.커피는 맛있고 주시는 초콜릿~ 커피랑 먹으니맛있어요.^^국화차는 티백이라 그냥~~~,24.10.14.월,3번째 방문
2986,정릉동 더로스팅,a0814,대화하기 좋아요. 공간도 많아 좋아요.,24.9.19.목,2번째 방문
2987,정릉동 더로스팅,thankyou0583,다신 안 갈 것 같아요^^ 어찌나 불친절한지 로스팅한다더니 커피도 맛없어요^^ 단골커피숍이 오늘 좀 늦게 열어서 문연곳이 없어서 갔는데 알바생이 엄청 퉁명스럽게 기다리세요 아직 주문안돼요~ 이러면서 면박주고 아침부터 기분 잡쳤어요 ㅋㅋ 커피라도 맛있었으면 그나마 나았을텐데,24.9.14.토,1번째 방문
2988,정릉동 더로스팅,심심한 외근쟁이,"쌉싸름하게 로스팅 된 원두맛이 좋네요. 2층,3층에 테이블이 많아요.",24.8.26.월,1번째 방문
2989,정릉동 더로스팅,yee****,로스팅 팀버라떼 잘합니다~분위기가 좋고 쾌적해서 집중하기 좋아요😁 단골인데 집주변에 이런 곳 있어서 다행이네요~~,24.8.15.목,1번째 방문
2990,정릉동 더로스팅,hee****,조용하고 분위기도 좋아서 다시 재 방문커피가  맛  있어습니다,24.8.13.화,1번째 방문
2991,정릉동 더로스팅,맛도리수집가임돵,정말 여러번 다녀온 단골카페.. 팀버라떼가 맛있고 3층 뷰가 좋고 공부하기 너무나 좋은 곳,24.8.3.토,1번째 방문
2992,정릉동 더로스팅,hihello714,좌석이 많아서 좋아요!,24.8.3.토,1번째 방문
2993,정릉동 더로스팅,naeun121322,제가 자주 들르는곳입니다커피맛이 달라요^^,24.7.25.목,1번째 방문
2994,정릉동 더로스팅,pur****,직원이 친절해요,24.7.19.금,1번째 방문
2995,정릉동 더로스팅,eha****,커피가 맛있어요 다음에 또 방문하고 싶어요,24.7.6.토,1번째 방문
2996,정릉동 더로스팅,Ara,헤이즐넛 아메리카노도 진짜 맛있네요~ 제가 마셔본 것 중에 단연코 1등!!!,24.6.15.토,1번째 방문
2997,정릉동 더로스팅,채채냠냠,카공하러 이곳 저곳 많이 다니는 편인데 제일 만족도 높은 곳이에요 ! 3층까지 있고 문서작업할때나 공부할때 집중 잘돼서 좋아요. 아아랑 라떼 위주로 시키는데 커피맛도 좋아요 ㅎㅎ,24.6.7.금,1번째 방문
2998,정릉동 더로스팅,a0814,3층까지 있어 원하는 자리 고를수 있고 대화하기 좋아요.,24.6.1.토,1번째 방문
2999,정릉동 더로스팅,Orpheus51,"사장님, 알바생 관리 잘 좀 부탁드립니다. 제발요 저는 원래 리뷰 자체를 안써요. 맛있는커피집이고 더 번창하시라는 마음으로 리뷰씁니다. 손님응대가 보는 사람까지 정말 얼굴 찌푸리게 하네요.. 6/1 오후1시경 덱스컷한 20대 남성알바. 손님왔는데 에어팟은 그대로..우리 주문까지는 OK 불편하거나 이상한점 X. 어르신 두분이 들어오셔서“여기 앉아도 되죠~?“라고 말했을때부터 알바생 목소리 톤이 차갑고 신경질 적으로바뀜. 어르신이 메뉴 추천 질문하니 대답도 없다가 왼쪽이 커피! 오른쪽이 커피없는 메뉴! 라고 짜증투로 대답. 어르신들도 한글 읽을줄 아십니다. 다만 당도라던지 이런 추천을 요청하신건데 대답하기 싫으니 메뉴보고 알아서 고르라는 태도로 보여졌습니다. 사장님이 셨다면 이렇지 않으셨겠죠 ㅠㅠ",24.6.1.토,1번째 방문
3000,정릉동 더로스팅,peal19,커피가 맛있고 친절함 인테리어 멋짐 3층 높이라 자리 넉넉함,24.5.31.금,1번째 방문
3001,정릉동 더로스팅,도도워니,텍아웃만 가끔 했었는데오늘은 매장내에서 마셔봤어요~지하부터 3층까지 있고 조용하고 너무 좋네요커피도 원두 고를수있는데 가격도 저렴한 것 같아요오늘은 콜롬비아 원두 마셧는데 고소하게 맛있네요,24.5.29.수,1번째 방문
3002,정릉동 더로스팅,천재6422,편안한 공간 매우 좋아요 계단은 조금 힘들지만,24.5.5.일,1번째 방문
3003,정릉동 더로스팅,푸른카라99,로스터리 카페인데도 가격 저렴하고 원두 종류도 여러가지라 고를 수 있어서 좋습니다.층 마다 분위기가 달라 담소 나누기에도 스터디 하기에도 적합해요.,24.4.18.목,1번째 방문
3004,정릉동 더로스팅,dlt****,항상 먹는 마코라떼!! 제기준 돌체라떼보다 최고요🙈,24.4.12.금,1번째 방문
3005,정릉동 더로스팅,본우본욱맘유미32,지하부터 3층까지 공간이 있구요주로 3층에 스터디하는 손님이 있어요지하는 단체손님이 제격일거 같구요강북 옆동네 살지만 일부러 찾아오고 싶은 곳이네요커피도 내취향으로 고를수 있어 넘 좋아요 덤으로 가성비도 두말하면 잔소리입니다. 오늘 처음 왔는데 또 방문하려구요무엇보다 사장님이 엄청 친절하세요~~  ^^,24.4.7.일,1번째 방문
3006,정릉동 더로스팅,blu****,신랑이랑 왔는데 역시 여기 커피가 맛있데요~^^ 말렌카 케이크도 같이 주문했는데 커피랑 잘 어울립니다. 원두 선택도 다양하고 가격도 좋고~만족합니다!,24.3.9.토,1번째 방문
3007,정릉동 더로스팅,wnd****,처음와봤는데 분위기 좋아요!,24.3.8.금,1번째 방문
3008,정릉동 더로스팅,나리풍선이벤트,항상 자주 가요.커피가 맛있어요,24.2.24.토,1번째 방문
3009,정릉동 더로스팅,줄리앤폴,커피가 맛있어요.,24.2.1.목,9번째 방문
3010,정릉동 더로스팅,민주최,친구들이랑 카공하러 갔는데음료도 그렇게 비싸지 않아서 좋았구요달지 않아서 좋았어요! 같이 나온 초콜릿도 완전 맛있었구요계단 높아서 올라갈 때 좀 힘든 거 말구는 짱 좋아요 👍 👍 👍,24.1.27.토,1번째 방문
3011,정릉동 더로스팅,줄리앤폴,맛있어요~^^,24.1.24.수,8번째 방문
3012,정릉동 더로스팅,은지32,항상 잘 이용해요! 좋습니다 :),24.1.21.일,1번째 방문
3013,정릉동 더로스팅,줄리앤폴,좋아요,24.1.15.월,7번째 방문
3014,정릉동 더로스팅,시선이머무는곳,"커피가 맛있는 카페 더로스팅 정릉점입니다.지하에서 지상3층까지 매장 많고, 조용하게 책 읽기 좋은 곳이에요. 특히 3층 통창으로 밖이 잘 보여 내리는 함박눈 보며 드립커피 마시니 참 좋습니다.원두 선택할 수 있고, 판매도 합니다. 무엇보다 커피 가격이 착해서 부담없고, 커피 맛도 좋아서 만족합니다.가오픈한 옥상도 있는데, 봄이 오면 밤에 옥상에서 차 마셔도 좋겠어요.지하층과 1층은 담소 나누는 사람들 많고, 2층 특히, 3층은 공부하거나 책 읽는 사람들이 많아요.카페가 신덕왕후 능인 정릉으로 가는 버스 정류장과 경전철 정릉 입구에 있어, 정릉 다녀와서 맛있는 음료 마시며 쉬어가기 좋은 정릉 카페입니다.",24.1.9.화,1번째 방문
3015,정릉동 더로스팅,ㅋ채리,커피가 전문적이고 맛있고 비싸지않아서 좋아요삼층까지라서 좌석이 많아 좋아요,24.1.5.금,1번째 방문
3016,정릉동 더로스팅,Numsigi,공부하기에 최적화된 곳! 테이블도 넓고 의자도 편하고 콘센트도 정말 많음,24.1.4.목,1번째 방문
3017,정릉동 더로스팅,Sisownn,집중하기 넘 좋아요~><아기자기하고 지하는 독서실 책상으로 해둔것도 그만큼 카공하시는 분들이 많다는거겠죠 완전 평화롭고 아늑해서 조아요 서비스로 주는 째끄만 초콜릿도 넘 기엽고 감동☺️☺️,24.1.2.화,1번째 방문
3018,정릉동 더로스팅,van****,이인슈페너 너무 맛있어서 다음에 또 방문할꺼예요!!,23.12.23.토,1번째 방문
3019,정릉동 더로스팅,줄리앤폴,좋아요,23.12.10.일,6번째 방문
3020,정릉동 더로스팅,줄리앤폴,좋아요,23.12.9.토,5번째 방문
3021,정릉동 더로스팅,dicjeks,친절함은 보통이고 카페는 무난해요,23.10.13.금,2번째 방문
3022,정릉동 더로스팅,민트망또,정릉에서 오래된 카페임 공부하기 좋아요와이파이는 느리고 연결 잘 안되요커피맛은 보통이고 알바인지 직원인지 모르겠지만 서툴고 불친절해요 옛날에는 안그랬는데 많이 변했어요,23.9.29.금,1번째 방문
3023,정릉동 더로스팅,썬타이거70,좋아요,23.9.29.금,1번째 방문
3024,정릉동 더로스팅,반 하,지하까지 합하면 총 4층인 카페!자리하기 좋은 카페라 애용하고 있습니다:)음료도 맛있구 같이 나눠주는 초콜렛이랑 아아 조합이 진짜 좋아요!,23.8.13.일,1번째 방문
